3475	2304	\N
3561	\N	\N
2548	\N	\N
2341	\N	\N
2736	1920	\N
2639	\N	194
2864	\N	\N
2953	2027	\N
3158	\N	231
3243	2185	\N
3327	\N	\N
3406	2278	\N
3476	\N	262
3562	2258	\N
2342	1750	\N
2549	1835	\N
2640	1880	\N
2737	1921	\N
2865	\N	\N
2954	2026	\N
3407	\N	251
3159	\N	231
3244	\N	\N
3328	\N	\N
3477	\N	259
3563	2332	\N
2343	\N	\N
2550	\N	\N
2641	1881	\N
2955	\N	\N
2738	1922	\N
2866	\N	\N
3160	\N	230
3245	2186	\N
3329	\N	\N
3408	\N	252
3478	\N	\N
3564	\N	\N
2344	1751	\N
2551	1836	\N
2642	\N	\N
2956	\N	\N
2739	1923	\N
2867	1983	\N
3161	\N	232
3330	2272	\N
3246	2187	\N
3409	2280	\N
3479	\N	262
3565	\N	\N
2345	1752	\N
2552	1837	\N
3410	2281	\N
3162	2134	\N
2740	1924	\N
3480	\N	263
2957	2028	\N
3566	2335	\N
3247	2188	\N
2032	843	\N
3331	\N	242
2868	1984	\N
2346	1749	\N
2741	\N	\N
2553	1838	\N
2643	1882	\N
2869	\N	210
2958	2029	\N
3411	\N	\N
3163	2135	\N
3481	\N	\N
3248	2189	\N
3567	\N	\N
2347	\N	\N
2554	1839	\N
2644	\N	\N
2959	\N	\N
2742	1925	\N
2870	\N	\N
3164	\N	\N
3249	\N	\N
3412	\N	\N
3482	\N	264
3568	2336	\N
2348	\N	\N
2555	\N	\N
2743	\N	\N
2645	1883	\N
2871	1985	\N
3165	\N	\N
2960	2030	\N
3250	\N	\N
3413	2283	\N
3483	\N	264
3569	2337	\N
2349	\N	\N
2556	1840	\N
2646	1884	\N
2744	1926	\N
2872	\N	\N
2961	2031	\N
3414	\N	\N
3166	2137	\N
3251	\N	\N
3484	\N	\N
3570	\N	275
2350	\N	\N
2557	\N	\N
2647	\N	196
2745	1928	\N
2873	1995	\N
2962	\N	\N
3415	\N	\N
3167	\N	232
3485	2305	\N
3252	2190	\N
3571	2338	\N
2351	\N	\N
2558	\N	\N
2648	1885	\N
2746	1927	\N
2874	1992	\N
2747	1930	\N
2963	2032	\N
3168	2138	\N
3253	2191	\N
3416	2284	\N
3486	\N	265
3572	\N	\N
2352	\N	\N
2559	\N	\N
2649	\N	\N
2748	1929	\N
2875	\N	\N
2964	2033	\N
3417	\N	\N
3169	2139	\N
3254	2192	\N
3487	2306	\N
3573	2339	\N
2353	\N	\N
2749	\N	\N
2560	1841	\N
2876	\N	\N
2650	\N	196
3170	\N	\N
2965	2034	\N
3255	\N	\N
3418	872	\N
3488	\N	\N
3574	\N	215
2561	\N	\N
2354	1753	\N
2651	1886	\N
2750	1942	\N
2877	1986	\N
2966	2035	\N
3419	\N	\N
3171	\N	233
3256	2194	\N
3489	\N	266
3575	\N	\N
2355	\N	\N
2562	1842	\N
3172	2140	\N
2751	1932	\N
2878	\N	197
924	\N	\N
2652	\N	197
2967	\N	\N
3257	\N	238
3490	2308	\N
3576	2340	\N
2356	\N	\N
2752	\N	\N
2563	1843	\N
2653	\N	\N
2879	1987	\N
2968	2036	\N
3173	2141	\N
3258	2195	\N
3491	2307	\N
3577	\N	\N
2357	\N	\N
2564	1844	\N
2654	1887	\N
2753	1933	\N
2880	\N	197
3174	2144	\N
2969	\N	213
3259	2196	\N
3492	2309	\N
3578	2341	\N
2358	\N	\N
2565	1845	\N
2754	1949	\N
2655	\N	\N
2881	\N	\N
3175	\N	\N
3493	\N	\N
2970	\N	213
3260	2197	\N
3579	2342	\N
2359	\N	\N
2566	1846	\N
2656	1888	\N
2755	1931	\N
2882	\N	\N
2971	2037	\N
3176	\N	234
3261	2198	\N
3494	2310	\N
3580	2343	\N
2360	\N	\N
2567	1847	\N
2972	2042	\N
2657	\N	201
3495	\N	\N
3177	\N	234
2756	1934	\N
2883	\N	\N
3262	2199	\N
3581	2344	\N
2361	1755	\N
2568	1848	\N
2658	\N	\N
2757	1935	\N
2884	\N	200
3178	2142	\N
2973	2038	\N
3263	2200	\N
3496	2312	\N
3582	\N	\N
2362	\N	\N
2569	1849	\N
2659	\N	\N
2758	1936	\N
2885	\N	\N
2974	2046	\N
3179	2143	\N
3264	2201	\N
3497	2313	\N
3583	2345	\N
2363	\N	\N
2570	\N	\N
3180	\N	\N
2975	2039	\N
3265	\N	149
3584	\N	\N
3498	\N	270
2759	1937	\N
2886	\N	\N
2660	\N	1
2364	\N	\N
2571	\N	\N
2661	\N	\N
2760	1938	\N
2887	\N	\N
2976	2040	\N
3499	\N	\N
3266	1414	\N
3181	\N	215
3585	2346	\N
1079	967	\N
2365	1754	\N
2761	\N	\N
2572	1850	\N
2662	\N	\N
2888	\N	\N
2977	\N	\N
3500	\N	\N
3182	2145	\N
1801	\N	\N
3586	2347	\N
