,about,demographic,ispublic,coverphoto,stages,hiresphotos,medialinks,headline,preferredpronouns,diversitytagids,eventnumber,venuenumber,links,Artist_Score,Profile_Rating
c1d491ae-0ef6-4434-857a-f9609a95e24a,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,0.0
c1db441f-d2f0-4a97-8500-be74c79b5ee1,1,0,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,2,11.214044943820223,2.0
c213d126-bad2-4c2e-abb5-df35c3c97f24,1,1,5,2,1,1,1,1,0,0,0.08426966292134831,0.2,1,14.284269662921348,3.0
c217ccc5-89d3-48e7-b0b4-e5e44d2fd5b4,1,0,5,2,0,1,1,1,0,0,0.014044943820224719,0.2,5,16.214044943820223,3.0
c2233490-61db-4a50-ac05-695f89cf8c75,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
c23a7dda-34c1-4a28-adbb-287f119c941f,1,0,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,2,11.214044943820223,2.0
c25034a1-a359-45fe-b619-3142da998456,1,1,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,3,15.214044943820223,3.0
c2596aed-3820-45d0-bc8f-527a31cc0615,1,0,5,2,1,0,1,0,0,0,0.014044943820224719,0.2,5,15.214044943820223,3.0
c265e6b7-f8b7-4b11-aa10-28fb99aba6e9,1,0,5,2,0,1,1,1,0,0,0.028089887640449437,0.4,5,16.42808988764045,3.0
c28fbfb3-c6bf-4cc6-a682-656df4f07845,1,0,5,2,0,0,1,1,0,1,0.0,0.0,5,16.0,3.0
c32fd915-322b-4948-9846-08bb777ab0be,1,0,0,0,0,0,1,0,0,0,0.014044943820224719,0.2,0,2.214044943820225,0.0
c33194fd-2a9c-4988-96e7-4816e2585e04,0,0,5,2,0,1,1,0,0,0,0.0,0.0,5,14.0,2.0
c332448e-1320-412a-b2d0-3b71f245c2b9,1,1,5,2,1,1,1,1,0,1,0.014044943820224719,0.2,0,14.214044943820223,3.0
c345423a-071a-406c-bd6a-8ffb60e38b90,0,0,5,2,0,0,1,1,0,0,0.0,0.0,2,11.0,2.0
c3819884-dc04-4cf5-bb1b-4053bb1d7e58,1,0,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,5,16.214044943820223,3.0
c38bf0d3-fd01-409e-bfc2-481a41db7329,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
c38e109d-a765-4792-9f02-c88dcb659081,0,0,5,2,0,1,1,0,0,1,0.0,0.0,5,15.0,3.0
c38f5b4d-4bf5-4ba9-9762-967d26b7fd1c,1,1,5,2,1,1,1,1,1,1,0.028089887640449437,0.4,5,20.42808988764045,4.0
c3b94a55-6366-4a36-a888-178d6ec1fee3,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
c4341fdc-8809-481b-8d65-ca48bf9d8628,1,0,5,2,0,1,1,1,0,1,0.042134831460674156,0.6,5,17.642134831460673,3.0
c45288b8-f419-4ce9-83c8-0ef040753bde,1,0,5,2,1,0,1,0,0,0,0.0,0.0,2,12.0,2.0
c4bbd52a-8182-4cfb-80fa-69b4881bef9d,1,0,5,2,1,0,1,1,0,1,0.028089887640449437,0.4,5,17.42808988764045,3.0
c4d159d3-9194-4cbc-8ab6-3c11554b0888,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
c4edd9d8-4e68-4161-974c-b2c09e2c8275,1,1,5,2,1,0,1,0,0,0,0.08426966292134831,1.0,2,14.084269662921349,2.0
c4edf449-dbd5-4e84-8b20-ebed02f71e9c,1,0,5,2,0,0,1,0,0,0,0.028089887640449437,0.2,2,11.228089887640449,2.0
c511dfc3-9199-4a9d-acbc-d679a64b308e,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
c574c916-90d6-468e-9337-bc3279e2b009,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
c5bd39c7-777c-4363-a17d-7bb7909901b0,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
c6000a2d-1ec1-468e-9650-e27147c9f886,1,0,5,2,1,1,1,0,0,0,0.0,0.0,4,15.0,3.0
c60238d6-0794-4be2-9ed5-3ee19f9db5c7,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
c61d2a5e-cf83-4aa3-babe-fb35ed80ef81,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
c6442868-fa8f-4c53-909c-19fa2ef48a8a,1,0,5,0,0,0,1,1,1,1,0.0,0.0,5,15.0,3.0
c66531cb-67eb-4f5b-b253-de346725e683,1,0,5,2,0,0,1,1,0,0,0.0,0.0,1,11.0,2.0
c677d1bc-8247-4072-a9ef-4afbc47678b0,1,0,0,0,0,0,0,0,0,0,0.014044943820224719,0.2,0,1.2140449438202248,0.0
c68405eb-5c71-4c08-8cc2-015f1798c0d6,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
c6a73f3c-17b2-45ea-bfbf-f1beb694b045,1,0,5,2,0,1,1,1,1,1,0.0,0.0,5,18.0,3.0
c6aff0a3-f989-4f87-b93b-b32f9191b0c7,1,0,5,0,0,0,1,1,0,0,0.0,0.0,3,11.0,2.0
c6bdb90d-5769-442e-b6da-e4b3e96ea506,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
c6f98401-a626-469a-a514-794a946921c7,1,0,0,2,1,1,1,1,0,0,0.028089887640449437,0.2,0,7.22808988764045,1.0
c6fb6794-4726-4ba1-9e13-c4664b61689b,1,0,0,2,0,0,1,1,0,0,0.0,0.0,0,5.0,1.0
c70eafaf-62a3-4a1c-aa5e-13862f72e119,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
c735e721-39ff-43a6-8cab-d456bf06aea4,1,1,5,2,1,1,1,1,0,0,0.12640449438202248,1.4000000000000001,5,19.52640449438202,3.0
c73c094b-8451-4407-8668-ac200be890bf,0,0,5,0,0,0,1,0,0,0,0.0,0.0,0,6.0,1.0
c7514e2a-d481-42f8-b84c-a831286fe69d,1,1,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,4,16.214044943820223,3.0
c756c731-94d2-42e1-a4cf-d6ef4bc49fd1,1,0,5,0,0,0,1,1,0,0,0.08426966292134831,0.2,5,13.284269662921348,2.0
c758e461-f2a6-4c0c-a979-46e922f7a676,1,0,5,2,1,1,1,1,0,1,0.014044943820224719,0.0,5,18.014044943820224,3.0
c7b1066a-20eb-4813-bc6d-3142018dbb59,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
c7cad818-61b1-40a8-aaa4-8dbb94517308,0,0,5,0,0,0,1,0,0,1,0.0,0.0,0,7.0,1.0
c7eb8a8d-ec04-4191-8e72-8f33bea87fab,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
c7fa21ff-2b5d-448e-9b6a-5694d5c147c0,1,0,5,0,0,0,1,1,1,1,0.014044943820224719,0.2,3,13.214044943820223,2.0
c80c636a-4a7e-4942-8aca-e7d718f46874,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
c84ddb21-e338-434e-bb32-e7e8ae4ce140,1,0,5,2,1,0,1,0,0,0,0.08426966292134831,0.6,2,12.684269662921348,2.0
c868b515-49b9-4440-8b4b-63b2c1028ba6,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
c88894fa-7aa5-4ff4-ab4c-614ca5665a7b,0,0,0,0,0,0,0,0,0,0,0.014044943820224719,0.2,0,0.21404494382022474,0.0
c8dacfb2-9d34-4b7d-87e4-25b344026499,1,1,5,2,1,1,1,1,1,1,0.0,0.0,5,20.0,4.0
c8dea384-117b-4ae2-ba95-4c13a367a240,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
c8e0c883-8dfd-4eec-ad36-3460df827680,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0
c8edd4e7-7724-4629-b7c6-0b92596bdbf9,1,1,5,2,1,1,1,1,0,0,0.1404494382022472,0.8,5,18.940449438202247,3.0
c9058d1f-7ee6-4fd9-aa8a-54e83f46ecad,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
c9a5cda4-57fa-45dd-b8b3-c142b318bff2,1,0,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,3,15.42808988764045,3.0
c9ae78a1-1c5b-4de7-a0ff-1215d5850969,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
c9c3dbd4-8335-4c0b-af79-0fe7cf4a895e,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,0.0
c9dbf9af-5f49-48aa-a1b5-aa9890292d79,1,1,5,2,1,0,1,1,0,0,0.0,0.0,0,12.0,2.0
c9e3695f-d256-4f10-8c4f-5c161899ddda,1,1,5,2,1,1,1,1,1,1,0.0,0.0,5,20.0,4.0
c9edbccb-f2d0-4dfa-9284-248b9ee9b45c,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,5,18.42808988764045,3.0
c9fe61b3-0cfd-40df-b3f5-8aa0ac338258,1,0,5,2,0,1,1,1,0,1,0.0,0.0,0,12.0,2.0
ca1efaa4-9aa4-42d7-be03-3c02d326bfe5,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,4,17.214044943820223,3.0
ca22a8b3-0b47-4621-ab27-9f68078aa7e6,0,0,5,2,0,0,1,1,0,0,0.028089887640449437,0.4,2,11.42808988764045,2.0
ca42bf78-285e-4f82-863d-662a23e13ed5,0,0,5,0,0,0,1,0,0,0,0.0,0.0,0,6.0,1.0
ca4f51a5-653f-4237-9c3b-d5971bbca3f3,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
ca7c91bd-6697-4877-8cfb-157a7dda46be,1,1,5,2,1,1,1,1,1,1,0.014044943820224719,0.2,5,20.214044943820223,4.0
ca7f95c2-3a58-4950-b268-3fa34451db19,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
ca8b943d-c533-4661-8888-46cbd4067204,1,0,5,2,1,1,1,1,0,0,0.42134831460674155,3.2,5,20.621348314606742,4.0
cac03d5a-0148-4346-9f05-1b4a06b73fad,1,0,5,2,0,0,1,1,0,0,0.0,0.0,4,14.0,2.0
cad30901-23b6-49a5-a714-38703ea28110,1,0,5,2,0,0,1,1,0,0,0.0,0.0,4,14.0,2.0
cadbc6e1-093f-4c03-9eae-0c0317f358d0,1,0,5,2,0,1,1,1,0,1,0.042134831460674156,0.4,5,17.442134831460674,3.0
cae7f415-d1c4-4050-97e2-d94f85a5a5ff,1,1,5,2,0,0,1,0,0,0,0.0,0.0,2,12.0,2.0
cb2b270a-0fc6-47ec-be7b-a14c17251692,1,0,5,2,0,0,1,0,0,0,0.042134831460674156,0.0,2,11.042134831460674,2.0
cb2fa979-2414-485e-b02f-b4e7afcb5ac1,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
cb3cc9a3-7183-42f8-b729-5d00dbec6504,1,0,0,2,1,1,1,1,0,0,0.014044943820224719,0.2,0,7.214044943820225,1.0
cb3f6717-8e63-4ec3-a2e1-ce710c969d60,1,0,5,0,0,0,1,1,0,1,0.0,0.0,1,10.0,2.0
cb55b53d-15f8-4178-8e5b-edf6a4906c8e,1,0,5,2,0,1,1,1,0,0,0.028089887640449437,0.2,5,16.22808988764045,3.0
cb698182-256e-4882-9a6e-49ce948be2c2,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
cb84a94e-8a2d-4288-8e97-ab7a221d04d9,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
cbc2313a-0819-40af-b166-98674cc40ca0,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
cbf6a528-7ef1-407b-a321-cb0eba60fa55,1,1,5,2,1,0,1,1,0,0,0.0,0.0,5,17.0,3.0
cc05be9e-b7c7-455c-ad56-91913fc033cd,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0,3.0,1.0
cc2ec548-9fb8-434e-9f52-8da659da0901,1,1,5,2,1,1,1,1,0,0,0.11235955056179775,0.0,5,18.1123595505618,3.0
cc6de9e7-99e1-44fe-b38c-c5fe1a42c648,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
cca6c73b-c774-4c54-87c8-004030eeca90,1,0,5,0,0,0,1,1,0,1,0.0,0.0,4,13.0,2.0
cca9d948-32fe-4a8f-9f7d-ea1af14c3a20,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
cd02ef5d-e9ce-446f-803a-74df4bf27a46,1,1,5,2,1,1,1,1,0,0,0.0,0.0,4,17.0,3.0
cd09b7d0-e79d-454f-80ea-1b099ca7f446,1,1,5,2,1,1,1,1,1,1,0.014044943820224719,0.2,5,20.214044943820223,4.0
cd38f76a-5feb-4685-a658-82acfe5486f3,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
cd9d36c3-a28c-47f8-9cc6-00b6c76a89c0,1,1,5,2,1,1,1,1,0,1,0.042134831460674156,0.2,5,19.242134831460675,3.0
cdb2a3a4-63d1-4000-82ee-1ed15864c219,1,0,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,4,13.214044943820223,2.0
cdbf4427-b703-4599-b7b4-c606ac0b791a,0,1,5,2,1,1,1,1,0,0,0.09831460674157302,0.8,4,16.89831460674157,3.0
cdfe74f5-b7b9-474b-86ba-83fc4e35e940,1,0,5,2,1,1,1,1,0,0,0.11235955056179775,0.8,5,17.9123595505618,3.0
ce11487c-40db-4151-ab1a-f518629d940e,0,0,5,0,0,0,1,0,0,0,0.0,0.0,0,6.0,1.0
ce2325a4-e9e3-47f5-ad81-fc29e4bd1b30,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
ce431d82-67db-47c1-8a13-a50efdae0f62,1,0,5,2,0,1,1,1,0,0,0.028089887640449437,0.2,2,13.228089887640449,2.0
ce6c2703-d454-4555-8f72-bb768a589483,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,2.0,0.0
ce8eeee3-42ff-43ff-bedb-46e45957ba2d,1,1,5,2,1,1,1,1,0,1,0.0702247191011236,0.8,5,19.870224719101124,3.0
ce91210e-d4e7-4d5e-aea3-e481a1fab127,1,0,5,2,0,1,1,1,0,1,0.014044943820224719,0.2,3,15.214044943820223,3.0
ceaea366-56fd-4534-85fa-e69abf824f69,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
cedaf58f-b243-479a-a7a1-6324839a7095,1,1,5,2,1,1,1,1,0,0,0.2808988764044944,0.6,5,18.880898876404494,3.0
cedba1fe-8a4b-4049-8a31-d86f909edf86,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0
cf208437-a236-4005-a385-9a1533801f34,1,1,5,2,1,1,1,1,0,0,0.0,0.0,4,17.0,3.0
cf702f46-bc00-4ea8-a938-5627f59424d1,0,0,5,0,0,0,1,1,0,0,0.0,0.0,4,11.0,2.0
cf7e3f49-003f-48af-9955-f0b9e3fc1802,1,1,5,2,1,1,1,1,1,1,0.014044943820224719,0.2,5,20.214044943820223,4.0
cfac20d6-5c07-4ba8-8ad5-63d5c2ee8c52,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
cfaf9ebd-506c-47a9-8000-aa4fdc2e6259,1,0,5,0,0,0,1,1,1,1,0.0,0.0,5,15.0,3.0
cfb104e1-3110-4b35-a5be-8908cd6b0bfe,1,0,5,0,0,0,1,1,1,1,0.0,0.0,5,15.0,3.0
cfbff812-243c-4c90-9dda-facc5b5ebf0a,1,0,5,2,1,0,1,1,0,0,0.0,0.0,5,16.0,3.0
cfd40199-5e29-41e5-a381-7e0d40bfea81,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
d0024b78-a77b-488e-b5c5-9a1dd3b60124,1,0,0,2,0,0,1,1,0,0,0.0,0.0,0,5.0,1.0
d009a9bf-3f7b-4ea6-8b73-3c9f376f41c5,0,0,5,0,0,0,1,0,0,0,0.0,0.0,0,6.0,1.0
d036454d-e0ab-4000-b1b5-ddd464c568c2,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
d0474f2e-4784-4564-90f9-05193152a119,1,1,0,2,1,1,1,1,0,0,0.0,0.0,0,8.0,1.0
d04d183c-f73c-46c4-a890-c7f462e9aea2,1,0,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,4,16.214044943820223,3.0
d0730312-dfca-4aae-bacc-2fc125665b64,1,0,5,2,1,1,1,1,0,0,0.0702247191011236,0.8,5,17.870224719101124,3.0
d09492e1-f789-410e-a086-f926c4d0cd03,1,0,5,2,0,1,1,1,0,1,0.014044943820224719,0.2,5,17.214044943820223,3.0
d0a33ac4-5ba2-40df-8ade-6a77226c956a,1,1,5,2,1,1,1,1,0,0,0.0,0.0,4,17.0,3.0
d0ae8307-60b2-415b-86a6-2506b6f4b5d0,1,0,5,2,0,1,1,1,0,0,0.042134831460674156,0.6,5,16.642134831460673,3.0
d0b12326-d7fc-49f9-a19f-276c82cd99d3,1,1,5,2,1,1,1,1,0,0,0.4775280898876405,1.4000000000000001,5,19.87752808988764,3.0
d10350a9-37b4-4802-a6a2-437dfbab5857,1,0,5,2,0,1,1,0,0,0,0.014044943820224719,0.2,5,15.214044943820223,3.0
d152e62b-ced8-48c6-a337-db04649c44e5,1,0,5,0,0,0,1,1,0,0,0.0,0.0,1,9.0,2.0
d1568840-5afa-4bbf-8964-0ad87dcde21f,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d1665667-f71c-466b-86ca-68bdd9ba53ea,1,0,5,2,0,0,1,0,0,0,0.0,0.0,2,11.0,2.0
d1710c76-6c4d-413c-83a1-ef2f876b86be,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d1a9e19f-4a29-4fe3-ad66-84482b4f51fb,1,0,5,2,0,1,1,1,0,1,0.0,0.0,5,17.0,3.0
d1c48af0-62a7-45a3-b734-574a218935ff,1,0,5,0,0,0,1,1,0,0,0.014044943820224719,0.2,5,13.214044943820223,2.0
d1ccca07-0694-4189-8a50-39fbd312ba47,1,1,5,2,1,1,1,1,1,1,0.028089887640449437,0.4,5,20.42808988764045,4.0
d1e5f175-80a8-4b7c-acbd-122e65b2aea5,1,0,5,0,0,0,0,0,0,0,0.0,0.0,0,6.0,1.0
d1f0e1f5-cbf7-4ad6-ad99-a7d461cf614c,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d1f377a7-529d-4087-8072-72015ae4e4f3,1,0,5,2,1,0,1,1,0,0,0.0,0.0,1,12.0,2.0
d22b34dd-2d5d-49f4-a211-9494070904d5,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,3.0,1.0
d22ff794-f663-4cda-a34e-d019916e646a,0,0,5,0,0,0,1,1,0,0,0.0,0.0,0,7.0,1.0
d2375dca-53c2-401e-bfd2-dca80dc9e2b8,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d26f2d21-4a64-4667-a32f-31ec60ab8e82,0,0,5,0,0,0,1,0,0,1,0.0,0.0,0,7.0,1.0
d27165d8-fe4f-4747-8639-1fd4d4e38be4,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d275413e-d195-4836-97be-22afbd98cf77,1,1,5,2,1,1,1,1,0,0,0.028089887640449437,0.2,5,18.22808988764045,3.0
d2771af2-2c36-47f2-845c-4251d4af921c,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
d27e0e88-fc3d-4acb-87c3-83a18f1f1fae,1,0,5,2,0,0,1,0,0,0,0.042134831460674156,0.6,2,11.642134831460673,2.0
d289fa85-4e12-4b8f-ae17-4168bfdd6a1c,1,1,5,2,1,1,1,1,0,0,0.0,0.0,3,16.0,3.0
d2a61e4e-53c1-4c59-a331-6cf35af436a9,1,1,0,2,1,1,1,0,0,0,0.0,0.0,0,7.0,1.0
d2df2aca-287b-450e-bf01-b6a9bde8e152,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
d2e02c91-fd61-42cf-8f16-7887154d8964,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
d343eb42-1c73-43a6-838e-685c4655739d,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d3bc156e-cf8a-4817-9ed3-3c5435520f56,0,0,5,0,0,0,1,0,0,1,0.0,0.0,5,12.0,2.0
d3fe2d8b-9539-4bb3-ac03-70c2e07a9290,1,0,5,2,0,1,1,1,0,1,0.0,0.0,5,17.0,3.0
d456ae3d-2115-4382-9372-cb45928cc8eb,1,1,5,2,1,1,1,1,0,0,0.0,0.0,3,16.0,3.0
d45f918f-21ce-4e19-bac5-c2c80b1c1232,1,0,5,2,0,1,1,1,0,0,0.11235955056179775,0.8,5,16.9123595505618,3.0
d4be12c0-bf13-4548-beb2-7735cbd59b94,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
d4d61226-66f9-4461-9ae0-ae0fcff581a2,1,0,5,2,0,0,1,1,0,0,0.0,0.0,0,10.0,2.0
d4eaccf0-3cc6-4e38-ae76-235b1c432654,1,0,5,2,1,1,1,1,0,0,0.028089887640449437,0.4,3,15.42808988764045,3.0
d4ec82db-37ba-42c2-af0b-b00d98f1ce31,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.0,5,18.014044943820224,3.0
d5010890-0d23-4fac-92e4-7200f068098e,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0,3.0,1.0
d5181f16-3d80-4bb9-b595-7ffe2f5ad306,1,0,5,0,0,0,1,1,0,0,0.0,0.0,0,8.0,1.0
d549737f-f49e-4ec1-93f4-a3100b1c796f,0,0,5,0,0,0,1,0,0,0,0.0,0.0,5,11.0,2.0
d556a42e-3612-4fa8-9096-6c6dcfd4f8c0,1,0,5,2,0,0,1,1,0,0,0.0,0.0,5,15.0,3.0
d5adab96-3cfe-4e57-b450-e0fa970ecd74,1,0,5,2,1,1,1,1,0,0,0.0,0.0,5,17.0,3.0
d5c71ffe-9cc5-4365-b30c-5d736002f831,1,1,5,2,1,0,1,1,0,0,0.014044943820224719,0.2,5,17.214044943820223,3.0
d5d4b2c5-6532-46cd-a8f4-e0f5bbe48030,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
d5ddb171-ae23-42b9-b0bc-35b8403a02e7,1,1,5,2,1,1,1,1,0,1,0.042134831460674156,0.6,5,19.642134831460673,3.0
d6162988-e078-4853-b901-4c0e70196016,1,0,5,2,1,1,1,1,0,0,0.0,0.0,4,16.0,3.0
d6526b3f-2cc0-4ef4-94f5-17597fba5798,1,1,5,2,1,1,1,1,0,0,0.0,0.0,3,16.0,3.0
d664f0a2-56dc-4689-821f-1f6a284badd8,1,0,0,0,0,1,1,1,0,0,0.0,0.0,0,4.0,1.0
d697468a-5d28-47a9-b346-a8b578a147cf,1,0,5,2,0,1,1,1,0,0,0.0,0.0,4,15.0,3.0
d6c3b93c-f170-436c-9f07-c7d19ccc8cd8,1,0,5,0,0,0,1,1,0,0,0.0,0.0,0,8.0,1.0
d6cddaf9-cdc0-43ee-a227-defaa10d8146,1,1,5,2,1,1,1,1,0,0,0.0,0.0,1,14.0,2.0
d6ec174a-ba77-4e51-87ea-27c0394a26ee,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
d7056b08-c9ef-4ca7-8dd0-158e12c10459,1,0,5,0,0,0,1,1,0,0,0.0,0.0,1,9.0,2.0
d71a9c36-8c02-40e0-b0c7-56db31ee078e,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
d7285966-8461-474b-9a46-3a03dc891041,1,0,5,0,0,0,1,1,0,0,0.0,0.0,0,8.0,1.0
d74be086-c976-4e86-ba07-76ad88c80397,1,0,5,2,0,0,1,0,0,1,0.0,0.0,5,15.0,3.0
d74e8cab-c061-4920-a7fa-f80a8f50dea0,1,0,5,2,1,0,1,0,0,0,0.0,0.0,4,14.0,2.0
d7632a21-ce41-43b8-ab08-592e5e28596a,1,0,5,2,0,0,1,1,0,0,0.0,0.0,3,13.0,2.0
d768a3b4-c385-4742-80fe-98c1c7e77047,1,0,0,0,0,0,1,0,0,0,0.014044943820224719,0.2,0,2.214044943820225,0.0
d775472c-8988-4ac6-9d04-76a065436a7a,1,1,5,2,1,1,1,1,0,1,0.0,0.0,3,17.0,3.0
d779527c-6797-4af2-883c-70cde7f57ebc,1,0,5,2,0,0,1,0,0,1,0.0,0.0,4,14.0,2.0
d789c6f0-2aa7-4486-a984-ba59641f1c0c,1,0,5,2,1,1,1,1,0,0,0.028089887640449437,0.2,5,17.22808988764045,3.0
d7dcdcae-38dd-47ca-bce4-796c0672e641,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
d7edbaa0-6428-49d2-8c0e-b940663562ac,1,0,5,2,0,1,1,1,0,0,0.0,0.0,4,15.0,3.0
d81a6e67-e4e6-48b8-9921-e76efee2460f,0,0,5,2,0,0,1,1,0,1,0.014044943820224719,0.2,5,15.214044943820223,3.0
d82b1b3e-6e98-4049-a3ef-2056eaa77635,1,1,5,2,1,1,1,1,0,0,0.0,0.0,5,18.0,3.0
d83f97b9-d34b-4a6b-8dab-dab3a1c9bfcf,1,1,5,2,1,0,1,0,0,0,0.0,0.0,2,13.0,2.0
d8474170-f4a4-4041-9366-5213367c959e,1,0,5,2,0,0,1,0,0,0,0.028089887640449437,0.2,2,11.228089887640449,2.0
d856eb1a-60c2-4d4a-ba5d-f96db0351d6b,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0
d8b8d0a9-16bf-4e06-83f6-dd1988dc811d,1,1,5,2,1,0,1,0,0,0,0.042134831460674156,0.4,2,13.442134831460674,2.0
d8bd2823-428c-4a77-9b8a-5cbcd8671616,1,0,5,0,0,0,1,1,0,0,0.042134831460674156,0.2,2,10.242134831460673,2.0
d8f615f7-b084-4e34-9106-44323ea2ff12,1,1,5,2,1,1,1,1,0,0,0.014044943820224719,0.2,5,18.214044943820223,3.0
d91aff91-e38d-4738-bc98-3085ca93beca,1,0,5,0,0,0,1,1,0,1,0.014044943820224719,0.2,1,10.214044943820223,2.0
d946cff4-2936-47ac-9d0f-1fcb8aaac244,1,0,5,0,0,0,1,1,0,0,0.0,0.0,5,13.0,2.0
d94d097b-04ca-4350-9771-95a745b173c5,0,0,5,0,0,0,1,0,0,0,0.0,0.0,0,6.0,1.0
d95a678f-3451-4602-b7d4-41ddf9bd9aca,1,1,5,2,1,1,1,1,0,0,0.0702247191011236,0.4,5,18.470224719101125,3.0
d969528d-5115-4ecc-a417-fb66d586a5d9,1,1,5,2,1,1,1,1,0,0,0.08426966292134831,0.6,5,18.68426966292135,3.0
d96fed37-ac37-43b2-82ff-dd5f58df3655,1,0,5,2,0,1,1,1,0,0,0.0,0.0,5,16.0,3.0
d97a0dbc-382b-42ee-ae1c-874da4d91ac9,1,0,0,2,0,1,1,1,0,0,0.0,0.0,0,6.0,1.0
d99e1cfe-5bdc-4c18-aa61-b6973bcae23b,1,0,5,2,0,1,1,1,0,0,0.0,0.0,2,13.0,2.0
d9afb325-ba38-4a20-828c-6d76721f095e,1,0,5,2,1,1,1,1,0,1,0.0,0.0,5,18.0,3.0
d9b6d33d-de77-4036-a998-b59b21534b5c,1,1,5,2,0,0,1,0,0,0,0.014044943820224719,0.2,2,12.214044943820223,2.0
